path,artifact_type,size_bytes,raw_data_rows,orphan_class,zero_row_cannot_support_null,resolution_status,registry_experiment_id,resolution_problems
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_001__harmless_serialization_formatting.yaml,yaml,2812,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_001__incorrect_canonical_answer.yaml,yaml,2841,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_001__negative_parameter_value.yaml,yaml,2800,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_001__replace_governing_variable_with_cue.yaml,yaml,2901,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_001__semantics_preserving_variable_renaming.yaml,yaml,2822,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_001__sign_inversion_governing_expression.yaml,yaml,2812,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_002__algebraically_equivalent_expression.yaml,yaml,2673,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_002__cue_leakage_after_assumption_text_removal.yaml,yaml,2658,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_002__equivalent_unit_formatting.yaml,yaml,2680,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_002__exact_noop_control.yaml,yaml,2655,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_002__harmless_serialization_formatting.yaml,yaml,2679,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_002__incorrect_canonical_answer.yaml,yaml,2707,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_002__negative_parameter_value.yaml,yaml,2666,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_002__replace_governing_variable_with_cue.yaml,yaml,2772,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_002__semantics_preserving_variable_renaming.yaml,yaml,2688,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_002__sign_inversion_governing_expression.yaml,yaml,2678,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_007__algebraically_equivalent_expression.yaml,yaml,2737,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_007__cue_leakage_after_assumption_text_removal.yaml,yaml,2761,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_007__equivalent_unit_formatting.yaml,yaml,2746,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_007__exact_noop_control.yaml,yaml,2719,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_007__harmless_serialization_formatting.yaml,yaml,2744,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_007__incorrect_canonical_answer.yaml,yaml,2773,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_007__negative_parameter_value.yaml,yaml,2730,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_007__replace_governing_variable_with_cue.yaml,yaml,2844,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_007__semantics_preserving_variable_renaming.yaml,yaml,2752,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_007__sign_inversion_governing_expression.yaml,yaml,2742,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_008__algebraically_equivalent_expression.yaml,yaml,2653,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_008__cue_leakage_after_assumption_text_removal.yaml,yaml,2665,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_008__equivalent_unit_formatting.yaml,yaml,2662,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_008__exact_noop_control.yaml,yaml,2635,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_008__harmless_serialization_formatting.yaml,yaml,2660,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_008__incorrect_canonical_answer.yaml,yaml,2689,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_008__negative_parameter_value.yaml,yaml,2646,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_008__replace_governing_variable_with_cue.yaml,yaml,2749,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_008__semantics_preserving_variable_renaming.yaml,yaml,2668,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_008__sign_inversion_governing_expression.yaml,yaml,2658,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_010__algebraically_equivalent_expression.yaml,yaml,2817,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_010__cue_leakage_after_assumption_text_removal.yaml,yaml,2866,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_010__equivalent_unit_formatting.yaml,yaml,2834,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_010__exact_noop_control.yaml,yaml,2799,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_010__harmless_serialization_formatting.yaml,yaml,2824,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_010__incorrect_canonical_answer.yaml,yaml,2861,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_010__negative_parameter_value.yaml,yaml,2810,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_010__replace_governing_variable_with_cue.yaml,yaml,2908,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_010__semantics_preserving_variable_renaming.yaml,yaml,2832,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_010__sign_inversion_governing_expression.yaml,yaml,2822,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_011__algebraically_equivalent_expression.yaml,yaml,2834,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_011__cue_leakage_after_assumption_text_removal.yaml,yaml,2852,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_011__equivalent_unit_formatting.yaml,yaml,2852,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_011__exact_noop_control.yaml,yaml,2816,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_011__harmless_serialization_formatting.yaml,yaml,2841,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_011__incorrect_canonical_answer.yaml,yaml,2879,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_011__negative_parameter_value.yaml,yaml,2827,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_011__replace_governing_variable_with_cue.yaml,yaml,2925,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_011__semantics_preserving_variable_renaming.yaml,yaml,2849,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_STD_011__sign_inversion_governing_expression.yaml,yaml,2839,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_061__algebraically_equivalent_expression.yaml,yaml,2388,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_061__cue_leakage_after_assumption_text_removal.yaml,yaml,2502,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_061__equivalent_unit_formatting.yaml,yaml,2395,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_061__exact_noop_control.yaml,yaml,2370,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_061__harmless_serialization_formatting.yaml,yaml,2388,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_061__incorrect_canonical_answer.yaml,yaml,2422,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_061__negative_parameter_value.yaml,yaml,2381,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_061__replace_governing_variable_with_cue.yaml,yaml,2513,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_061__semantics_preserving_variable_renaming.yaml,yaml,2403,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_061__sign_inversion_governing_expression.yaml,yaml,2393,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_062__algebraically_equivalent_expression.yaml,yaml,2277,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_062__cue_leakage_after_assumption_text_removal.yaml,yaml,2393,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_062__equivalent_unit_formatting.yaml,yaml,2284,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_062__exact_noop_control.yaml,yaml,2259,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_062__harmless_serialization_formatting.yaml,yaml,2280,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_062__incorrect_canonical_answer.yaml,yaml,2311,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_062__negative_parameter_value.yaml,yaml,2270,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_062__replace_governing_variable_with_cue.yaml,yaml,2394,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_062__semantics_preserving_variable_renaming.yaml,yaml,2292,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_B_UM_062__sign_inversion_governing_expression.yaml,yaml,2282,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_001__algebraically_equivalent_expression.yaml,yaml,2078,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_001__cue_leakage_after_assumption_text_removal.yaml,yaml,2184,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_001__equivalent_unit_formatting.yaml,yaml,2085,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_001__exact_noop_control.yaml,yaml,2060,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_001__harmless_serialization_formatting.yaml,yaml,2077,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_001__incorrect_canonical_answer.yaml,yaml,2112,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_001__negative_parameter_value.yaml,yaml,2071,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_001__replace_governing_variable_with_cue.yaml,yaml,2191,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_001__semantics_preserving_variable_renaming.yaml,yaml,2093,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_001__sign_inversion_governing_expression.yaml,yaml,2083,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_002__algebraically_equivalent_expression.yaml,yaml,2050,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_002__cue_leakage_after_assumption_text_removal.yaml,yaml,2156,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_002__equivalent_unit_formatting.yaml,yaml,2057,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_002__exact_noop_control.yaml,yaml,2032,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_002__harmless_serialization_formatting.yaml,yaml,2051,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_002__incorrect_canonical_answer.yaml,yaml,2084,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_002__negative_parameter_value.yaml,yaml,2043,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_002__replace_governing_variable_with_cue.yaml,yaml,2163,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_002__semantics_preserving_variable_renaming.yaml,yaml,2065,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_002__sign_inversion_governing_expression.yaml,yaml,2055,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_004__algebraically_equivalent_expression.yaml,yaml,2019,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_004__cue_leakage_after_assumption_text_removal.yaml,yaml,2125,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_004__equivalent_unit_formatting.yaml,yaml,2028,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_004__exact_noop_control.yaml,yaml,2001,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_004__harmless_serialization_formatting.yaml,yaml,2020,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_004__incorrect_canonical_answer.yaml,yaml,2055,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_004__negative_parameter_value.yaml,yaml,2012,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_004__replace_governing_variable_with_cue.yaml,yaml,2132,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_004__semantics_preserving_variable_renaming.yaml,yaml,2034,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_004__sign_inversion_governing_expression.yaml,yaml,2024,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_006__algebraically_equivalent_expression.yaml,yaml,1991,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_006__cue_leakage_after_assumption_text_removal.yaml,yaml,2108,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_006__equivalent_unit_formatting.yaml,yaml,1998,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_006__exact_noop_control.yaml,yaml,1973,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_006__harmless_serialization_formatting.yaml,yaml,1992,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_006__incorrect_canonical_answer.yaml,yaml,2025,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_006__negative_parameter_value.yaml,yaml,1984,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_006__replace_governing_variable_with_cue.yaml,yaml,2106,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_006__semantics_preserving_variable_renaming.yaml,yaml,2006,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_006__sign_inversion_governing_expression.yaml,yaml,1996,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_007__algebraically_equivalent_expression.yaml,yaml,2137,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_007__cue_leakage_after_assumption_text_removal.yaml,yaml,2256,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_007__equivalent_unit_formatting.yaml,yaml,2146,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_007__exact_noop_control.yaml,yaml,2119,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_007__harmless_serialization_formatting.yaml,yaml,2138,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_007__incorrect_canonical_answer.yaml,yaml,2173,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_007__negative_parameter_value.yaml,yaml,2130,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_007__replace_governing_variable_with_cue.yaml,yaml,2256,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_007__semantics_preserving_variable_renaming.yaml,yaml,2152,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_007__sign_inversion_governing_expression.yaml,yaml,2142,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_008__algebraically_equivalent_expression.yaml,yaml,2025,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_008__cue_leakage_after_assumption_text_removal.yaml,yaml,2143,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_008__equivalent_unit_formatting.yaml,yaml,2032,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_008__exact_noop_control.yaml,yaml,2007,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_008__harmless_serialization_formatting.yaml,yaml,2026,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_008__incorrect_canonical_answer.yaml,yaml,2059,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_008__negative_parameter_value.yaml,yaml,2018,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_008__replace_governing_variable_with_cue.yaml,yaml,2142,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_008__semantics_preserving_variable_renaming.yaml,yaml,2040,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_008__sign_inversion_governing_expression.yaml,yaml,2030,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_012__algebraically_equivalent_expression.yaml,yaml,2070,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_012__cue_leakage_after_assumption_text_removal.yaml,yaml,2189,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_012__equivalent_unit_formatting.yaml,yaml,2077,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_012__exact_noop_control.yaml,yaml,2052,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_012__harmless_serialization_formatting.yaml,yaml,2071,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_012__incorrect_canonical_answer.yaml,yaml,2104,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_012__negative_parameter_value.yaml,yaml,2063,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_012__replace_governing_variable_with_cue.yaml,yaml,2189,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_012__semantics_preserving_variable_renaming.yaml,yaml,2085,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_012__sign_inversion_governing_expression.yaml,yaml,2075,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_013__algebraically_equivalent_expression.yaml,yaml,2177,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_013__cue_leakage_after_assumption_text_removal.yaml,yaml,2300,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_013__equivalent_unit_formatting.yaml,yaml,2184,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_013__exact_noop_control.yaml,yaml,2159,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_013__harmless_serialization_formatting.yaml,yaml,2178,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_013__incorrect_canonical_answer.yaml,yaml,2213,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_013__negative_parameter_value.yaml,yaml,2170,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_013__replace_governing_variable_with_cue.yaml,yaml,2304,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_013__semantics_preserving_variable_renaming.yaml,yaml,2192,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_013__sign_inversion_governing_expression.yaml,yaml,2182,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_015__algebraically_equivalent_expression.yaml,yaml,2177,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_015__cue_leakage_after_assumption_text_removal.yaml,yaml,2283,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_015__equivalent_unit_formatting.yaml,yaml,2186,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_015__exact_noop_control.yaml,yaml,2159,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_015__harmless_serialization_formatting.yaml,yaml,2178,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_015__incorrect_canonical_answer.yaml,yaml,2213,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_015__negative_parameter_value.yaml,yaml,2170,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_015__replace_governing_variable_with_cue.yaml,yaml,2287,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_015__semantics_preserving_variable_renaming.yaml,yaml,2192,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/CM_C_015__sign_inversion_governing_expression.yaml,yaml,2182,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_011__algebraically_equivalent_expression.yaml,yaml,2368,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_011__cue_leakage_after_assumption_text_removal.yaml,yaml,2488,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_011__equivalent_unit_formatting.yaml,yaml,2375,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_011__exact_noop_control.yaml,yaml,2350,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_011__harmless_serialization_formatting.yaml,yaml,2368,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_011__incorrect_canonical_answer.yaml,yaml,2402,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_011__negative_parameter_value.yaml,yaml,2361,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_011__replace_governing_variable_with_cue.yaml,yaml,2475,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_011__semantics_preserving_variable_renaming.yaml,yaml,2383,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_011__sign_inversion_governing_expression.yaml,yaml,2373,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_012__algebraically_equivalent_expression.yaml,yaml,2379,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_012__cue_leakage_after_assumption_text_removal.yaml,yaml,2507,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_012__equivalent_unit_formatting.yaml,yaml,2388,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_012__exact_noop_control.yaml,yaml,2361,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_012__harmless_serialization_formatting.yaml,yaml,2383,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_012__incorrect_canonical_answer.yaml,yaml,2415,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_012__negative_parameter_value.yaml,yaml,2372,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_012__replace_governing_variable_with_cue.yaml,yaml,2503,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_012__semantics_preserving_variable_renaming.yaml,yaml,2394,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutated_templates_v6/TH_B_UM_012__sign_inversion_governing_expression.yaml,yaml,2384,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutation_test_records.csv,csv,15618,100,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutation_test_records_v2.jsonl,jsonl,114240,440,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutation_test_records_v3.jsonl,jsonl,97890,225,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutation_test_records_v5.jsonl,jsonl,445906,360,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutation_test_records_v6.jsonl,jsonl,505029,330,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutation_test_summary.json,json,215,,diagnostic,False,unresolved,,
results/stage13/benchmark_integrity/mutation_test_summary_v2.json,json,917,,diagnostic,False,unresolved,,
